timestamp,open,high,low,close,volume,MACD,Signal Line
2022-12-16,168.642,170.41,164.1,165.71,47823193,-8.08447041220353,-12.60197281192216
2022-12-15,171.46,173.2,167.0,169.52,47854210,-6.53170294728389,-11.387918838994505
2022-12-14,179.87,182.52,174.2,176.74,49688810,-4.664757463973245,-10.043286563990254
2022-12-13,185.31,187.9,177.11,180.72,65658876,-2.831398382017909,-8.600908927595786
2022-12-12,170.37,175.38,167.97,175.35,45732780,-1.7911153590384572,-7.23895021388432
2022-12-09,171.6,175.83,169.75,170.01,46533819,-1.3816501375128212,-6.067490198610021
2022-12-08,162.73,171.79,159.59,171.69,51545554,-0.9110816575424394,-5.036208490396505
2022-12-07,157.72,161.86,156.67,161.2,37238758,-1.3688290688756979,-4.302732606092344
2022-12-06,165.3,165.73,158.19,159.87,35269427,-1.8179607550328,-3.8057782358804353
2022-12-05,166.79,169.95,164.7201,166.1,35225517,-1.6521469962665947,-3.3750519879576673
2022-12-02,166.59,169.3257,164.45,168.76,37138858,-1.2912143135151553,-2.9582844530691648
2022-12-01,169.99,172.65,166.35,171.35,47097657,-0.7871079174732643,-2.5240491459499848
2022-11-30,156.97,169.3,155.97,169.23,56529822,-0.5522996821985657,-2.1296992531997008
2022-11-29,158.27,159.32,155.2,156.39,29838449,-1.3863126069012992,-1.9810219239400206
2022-11-28,160.26,163.57,157.25,158.27,30415201,-1.8739715922735343,-1.9596118576067234
2022-11-25,163.18,164.87,161.72,162.7,16793430,-1.8812944828953562,-1.94394838266445
2022-11-23,160.98,165.27,160.4801,165.19,42724093,-1.6669600583637987,-1.8885507178043197
2022-11-22,153.28,160.5757,151.216,160.38,47286607,-1.8637412350600187,-1.8835888212554597
2022-11-21,151.47,154.77,150.8,153.17,40473931,-2.5718320004480972,-2.0212374570939873
2022-11-18,159.66,160.02,151.2001,154.09,49207165,-3.0239050274564647,-2.2217709711664826
2022-11-17,157.15,162.66,155.35,156.77,71089356,-3.1298436665375675,-2.4033855102406996
2022-11-16,161.615,163.62,158.73,159.1,64954684,-2.9913073448314833,-2.5209698771588567
2022-11-15,167.215,169.98,163.82,166.66,54587550,-2.2456015959753017,-2.4658962209221458
2022-11-14,162.18,165.4,159.22,162.95,52785245,-1.9317227147236338,-2.3590615196824434
2022-11-11,158.075,163.89,154.82,163.27,65548747,-1.6382652127204835,-2.2149022582900515
2022-11-10,148.0,157.73,145.47,157.5,70081925,-1.849963577672753,-2.1419145221665916
2022-11-09,141.615,142.11,137.5901,137.76,45441366,-3.5694427687017765,-2.4274201714736288
2022-11-08,148.01,148.9101,142.16,146.02,59529199,-4.217018285676602,-2.7853397943142233
2022-11-07,142.28,144.12,139.54,143.01,41006095,-4.916434792871399,-3.2115587940256587
2022-11-04,139.86,142.29,136.97,141.56,61257591,-5.524052457563982,-3.674057526733324
2022-11-03,130.43,137.81,129.56,134.21,50006486,-6.523478805028901,-4.24394178239244
2022-11-02,138.5,142.1,132.1124,132.19,67262784,-7.393303107971207,-4.873814047508194
2022-11-01,138.11,139.25,135.19,135.43,43281690,-7.732073680271043,-5.445465974060764
2022-10-31,137.78,138.38,132.97,134.97,48634099,-7.946072576742182,-5.945587294597049
2022-10-28,131.04,138.5,130.61,138.34,52103993,-7.754350087347859,-6.307339853147211
2022-10-27,136.3,138.38,131.22,131.76,58311308,-8.040671782695938,-6.654006239056956
2022-10-26,128.69,133.88,127.08,128.96,53553329,-8.396728133379526,-7.002550617921471
2022-10-25,126.935,133.0,126.64,132.61,50548233,-8.288832361027602,-7.259806966542698
2022-10-24,125.08,127.1,120.64,125.99,51745740,-8.637930176295697,-7.5354316084932975
2022-10-21,120.982,124.98,118.87,124.66,60949441,-8.919098775992381,-7.812165041993115
2022-10-20,121.13,127.69,121.05,121.94,65239761,-9.254725470615227,-8.100677127717539
2022-10-19,118.79,123.5,118.34,120.51,52313061,-9.526287975284276,-8.385799297230887
2022-10-18,123.44,124.92,116.18,119.67,65936206,-9.697497482073004,-8.648138934199311
2022-10-17,115.18,119.48,115.17,118.88,58077417,-9.784143135744259,-8.875339774508301
2022-10-14,120.57,121.11,112.04,112.27,71343199,-10.267821147757417,-9.153836049158125
2022-10-13,109.71,120.7799,108.13,119.6,85010301,-9.945029605628037,-9.312074760452107
2022-10-12,115.79,117.35,113.45,115.0,49259019,-9.945748145491024,-9.438809437459891
2022-10-11,115.61,118.46,112.83,115.86,66748163,-9.764365256261257,-9.503920601220166
2022-10-10,120.37,121.2432,114.0812,116.7,69869925,-9.443972790269143,-9.49193103902996
2022-10-07,125.05,126.7,120.22,120.76,67247816,-8.761454786540085,-9.345835788531986
2022-10-06,132.2,136.56,131.03,131.3,64415689,-7.286075099441362,-8.933883650713861
2022-10-05,129.107,133.21,126.21,132.09,50713073,-5.984098705282051,-8.3439266616275
2022-10-04,128.79,132.2,128.79,131.67,58418167,-4.929341146265159,-7.6610095585550315
2022-10-03,123.47,126.78,121.05,125.12,54747847,-4.569296435966834,-7.042666934037392
2022-09-30,120.87,126.33,120.75,121.39,56563842,-4.5326882277733915,-6.540671192784592
2022-09-29,124.48,125.0,119.4601,122.2,53276312,-4.387736631863717,-6.110084280600418
2022-09-28,124.1,128.23,123.5386,127.36,54241388,-3.8125439384089503,-5.650576212162125
2022-09-27,125.07,127.36,122.58,124.13,55385406,-3.5761104157488575,-5.235683052879471
2022-09-26,124.91,126.59,122.14,122.28,54734269,-3.497695428869875,-4.888085528077553
2022-09-23,124.2,126.11,122.57,125.16,66330931,-3.166655818877871,-4.543799586237617
2022-09-22,130.7,131.4897,124.28,125.61,75671089,-2.835309619381249,-4.202101592866343
2022-09-21,132.13,140.31,131.1,132.61,80767940,-1.9849921169906537,-3.7586796976912056
2022-09-20,132.145,134.8276,130.57,131.76,52481775,-1.3639742206220689,-3.2797386022773782
2022-09-19,130.12,134.63,130.1,133.82,56968528,-0.6975473876196361,-2.76330035934583
2022-09-16,127.415,132.12,126.17,131.98,67075140,-0.3142494713058568,-2.2734901817378352
2022-09-15,130.152,132.3299,127.9,129.29,52362516,-0.22495054004798476,-1.8637822533998651
2022-09-14,132.54,132.8999,129.13,131.28,58850654,0.006322987747182651,-1.4897612051704556
2022-09-13,138.02,139.22,130.99,131.31,71495563,0.18984130168647084,-1.1538407037990703
2022-09-12,143.69,145.47,141.98,145.05,48415924,1.4275283989131253,-0.6375668832566312
2022-09-09,141.57,144.74,141.26,143.87,48712842,2.286827083077469,-0.05268808998981117
2022-09-08,134.59,140.08,133.69,139.9,62487312,2.6173109286982026,0.4813117137477916
2022-09-07,135.63,138.38,133.46,137.14,51265746,2.626239173230715,0.9102972056443763
2022-09-06,137.31,137.79,133.51,134.65,53326958,2.404673106431602,1.2091723858018215
2022-09-02,141.0,141.71,135.91,136.47,74315746,2.3488629617151275,1.437110500984483
2022-09-01,142.09,143.8,132.7021,139.37,117886514,2.509708427117147,1.6516300862110156
2022-08-31,153.84,155.4,149.5851,150.94,57370986,3.5300892512684072,2.027321919222494
2022-08-30,159.6,160.39,151.82,154.68,53018069,4.58765155792517,2.539387846963029
2022-08-29,160.2,163.38,157.67,158.01,49371295,5.629586110913493,3.157427499753122
2022-08-26,178.57,179.24,162.37,162.6,76912743,6.747915619825562,3.875525123767611
2022-08-25,168.44,179.47,168.33,179.13,77069133,8.865832863334163,4.873586671680922
2022-08-24,170.12,174.06,168.95,172.22,52266071,9.872909531458163,5.873451243636371
2022-08-23,169.885,174.65,169.7,171.81,36998577,10.516711370797992,6.802103269068695
2022-08-22,174.9,175.58,169.66,170.34,40959271,10.78400100138279,7.598482815531515
2022-08-19,184.06,185.2,177.7,178.49,44158833,11.520663805956275,8.382919013616467
2022-08-18,183.01,188.6499,181.83,187.73,41544656,12.703625674998676,9.24706034589291
2022-08-17,185.23,186.88,181.45,183.35,44679911,13.136275279803954,10.02490333267512
2022-08-16,189.195,191.42,185.01,188.79,45123964,13.75950473906957,10.771823613954009
2022-08-15,187.01,191.64,186.13,190.32,45766556,14.213037737194298,11.460066438602068
2022-08-12,181.6,187.18,179.53,187.09,47809415,14.14873410054335,11.997799970990325
2022-08-11,181.31,187.07,178.76,179.42,50932655,13.325262771537126,12.263292531099687
2022-08-10,176.98,181.18,173.1701,180.97,59742246,12.65188480412155,12.34101098570406
2022-08-09,172.52,174.4719,167.24,170.86,66826265,11.173632723620813,12.10753533328741
2022-08-08,175.02,182.39,172.42,177.93,98378318,10.45211177481113,11.776450621592154
2022-08-05,188.1,192.2892,186.66,189.89,38606829,10.721779273324216,11.565516351938566
2022-08-04,188.49,192.74,187.6,192.15,40965227,10.991156609500337,11.450644403450921
2022-08-03,181.84,189.68,181.37,188.93,41814557,10.820085786168192,11.324532679994377
2022-08-02,181.22,189.3753,180.92,185.26,48952692,10.26998658513969,11.11362346102344
2022-08-01,181.82,188.46,179.9,184.41,47646904,9.654154030657082,10.821729574950169
2022-07-29,178.13,182.44,176.92,181.63,43546042,8.839878906425298,10.425359441245195
2022-07-28,179.75,181.4,174.4,179.84,47464628,7.958382681953992,9.931964089386955
2022-07-27,170.32,179.36,169.1301,177.9,56977623,7.022300082360147,9.350031287981594
2022-07-26,168.89,169.19,164.78,165.33,39786491,5.206140779745482,8.521253186334372
2022-07-25,170.19,171.24,166.49,170.24,48074751,4.115575619238342,7.640117672915166
2022-07-22,178.93,179.67,171.365,173.19,53667088,3.449570714348255,6.802008281201784
2022-07-21,178.85,181.44,175.4456,180.5,55704928,3.471594555652615,6.135925536091951
2022-07-20,169.47,179.325,168.01,178.07,76053779,3.2554412170090075,5.559828672275362
2022-07-19,164.86,171.1,161.7201,169.92,70236608,2.3988488153137553,4.9276327008830405
2022-07-18,163.02,168.97,160.02,161.01,67051745,0.9896228730702887,4.14003073532049
2022-07-15,156.59,157.82,154.45,157.62,38593547,-0.396176630089883,3.2327892622384153
2022-07-14,151.08,154.7299,147.28,153.72,45623484,-1.788513259288436,2.2285287579330455
2022-07-13,145.9,153.75,144.65,151.64,52191834,-3.0249192991529696,1.1778391465158426
2022-07-12,152.68,154.31,148.77,150.82,45848310,-4.024554580537938,0.13736040110508663
2022-07-11,155.26,155.2699,150.3801,151.52,43838873,-4.706040290106955,-0.8313197371373218
2022-07-08,154.3,160.3699,153.89,158.38,46797176,-4.639101284326443,-1.5928760465751461
2022-07-07,154.555,159.45,153.89,158.58,49290276,-4.517834527269628,-2.1778677427140427
2022-07-06,150.1,153.1899,147.89,151.3,52906586,-4.952080406757659,-2.7327102755227664
2022-07-05,141.75,149.71,140.55,149.64,65220761,-5.368289225082947,-3.259826065434803
2022-07-01,148.99,150.6291,143.92,145.23,57761008,-5.984996541718658,-3.8048601606915744
2022-06-30,153.61,155.67,148.62,151.59,68607003,-5.8926162736501055,-4.222411383283281
2022-06-29,158.14,158.2,151.7,155.42,48235228,-5.447559183013482,-4.467440943229321
2022-06-28,169.0,172.0199,159.45,159.82,46185936,-4.68579013270832,-4.511110781125121
2022-06-27,173.12,173.3,166.255,168.69,42796788,-3.3279848638628664,-4.274485597672671
2022-06-24,165.0,171.4,163.1,171.26,47215283,-2.0212373185980255,-3.823835941857742
2022-06-23,165.185,165.85,158.53,162.25,46367959,-1.6931446569962532,-3.3976976848854443
2022-06-22,162.26,166.62,161.8,163.6,43799744,-1.3091045983966012,-2.979979067587676
2022-06-21,164.745,170.08,164.07,165.66,48308888,-0.8289694573467727,-2.5497771455394957
2022-06-17,156.48,159.95,153.28,158.8,63033397,-0.9905847233920895,-2.2379386611100145
2022-06-16,158.6,159.4232,154.01,156.01,54574867,-1.3284817583462143,-2.0560472805572547
2022-06-15,160.95,168.68,159.26,165.27,56393565,-0.8393870505940697,-1.8127152345646178
2022-06-14,157.31,160.66,154.12,158.36,46967952,-0.9978525980749282,-1.6497427072666802
2022-06-13,160.0,163.12,156.06,156.47,60415338,-1.2614042082314825,-1.5720750074596408
2022-06-10,176.0,176.97,168.69,169.74,46564966,-0.3949400371776619,-1.3366480134032452
2022-06-09,184.81,189.33,180.41,180.48,39557379,1.1451665360089862,-0.8402851035207989
2022-06-08,187.99,191.8,185.35,186.48,36325246,2.8173848878103627,-0.10875110525456655
2022-06-07,184.72,190.0,181.88,189.26,38891411,4.3171869026084835,0.7764364963180435
2022-06-06,191.39,193.37,185.642,187.86,42240615,5.331365838389246,1.6874223647322841
2022-06-03,190.815,193.323,185.2156,187.2,59877870,6.0125445961845685,2.552446811022741
2022-06-02,182.92,196.19,181.98,195.92,64865580,7.17332516601067,3.476622482020327
2022-06-01,187.24,190.5318,181.22,183.2,54451390,6.986320482358678,4.178562082087998
2022-05-31,189.8,192.0,183.5,186.72,66409951,7.0409883742853765,4.7510473405274745
2022-05-27,181.86,188.81,181.0,188.11,73837935,7.114463350874246,5.223730542596829
2022-05-26,160.36,180.92,160.22,178.51,99657452,6.3251407444880385,5.444012582975071
2022-05-25,160.2,171.1099,160.0,169.75,78113190,4.935840802225471,5.342378226825151
2022-05-24,165.1,165.97,157.8,161.54,58855002,3.136180268518615,4.901138635163844
2022-05-23,162.74,169.15,161.7901,168.98,63988869,2.2839541493064814,4.377701737992371
2022-05-20,173.32,174.1,157.55,166.94,73910526,1.4274926126097114,3.7876599129158395
2022-05-19,169.37,176.87,167.3405,171.24,62130959,1.0832279600682853,3.2467735223463285
2022-05-18,177.05,181.18,168.64,169.38,54516106,0.6527843951418788,2.727975696905439
2022-05-17,180.74,183.71,176.34,181.77,58582971,1.296479215838957,2.4416764006921428
2022-05-16,175.09,177.88,171.06,172.64,52144598,1.057704739566418,2.164882068466998
2022-05-13,167.88,179.2843,165.925,177.06,67043651,1.2111696970216599,1.9741395941779303
2022-05-12,162.191,167.88,155.67,161.75,70872837,0.09629272981965187,1.5985702213062747
2022-05-11,173.47,177.53,165.68,166.3,67016703,-0.41532076562145903,1.195792023920728
2022-05-10,176.89,181.98,170.25,175.95,76147429,-0.041623979820371915,0.9483088231725081
2022-05-09,180.34,182.55,168.27,169.5,64445451,-0.2628971649640164,0.7060676255452032
2022-05-06,187.36,195.12,179.9,186.75,63329672,0.94280500809964,0.7534151020560906
2022-05-05,198.67,199.25,185.0,188.44,62633141,2.011514060977504,1.0050348938403735
2022-05-04,199.23,204.0,187.51,203.34,64630503,4.0145024749304525,1.6069284100583894
2022-05-03,194.0,198.25,191.33,196.02,47575084,4.954114451959896,2.2763656184386907
2022-05-02,185.405,195.74,183.91,195.33,57204868,5.57877780203188,2.936848055157329
2022-04-29,194.02,201.2848,185.17,185.47,50043491,5.218057887677645,3.393090021661392
2022-04-28,189.67,200.37,184.8957,197.82,57032671,5.86116270819582,3.886704558968278
2022-04-27,185.98,191.67,182.9,184.15,49946017,5.207741553807551,4.150911957936133
2022-04-26,197.18,197.88,186.7,187.88,64496017,4.934004278388727,4.307530422026652
2022-04-25,192.02,199.45,190.96,199.02,64156561,5.55197075173993,4.5564184879693075
2022-04-22,203.03,204.86,195.0,195.15,62471343,5.66414424793544,4.777963639962534
2022-04-21,217.0915,223.92,200.0,201.83,65620944,6.2203583062317875,5.066442573216385
2022-04-20,225.171,226.7037,212.0,214.82,46697126,7.621490593429968,5.577452177259102
2022-04-19,217.2,223.73,213.14,221.98,51278058,9.203557307406555,6.3026732032885935
2022-04-18,212.0,220.88,210.79,217.83,52570061,10.00713029063715,7.043564620758305
2022-04-14,225.05,227.77,211.63,212.58,56909685,10.103865473616793,7.655624791330004
2022-04-13,217.28,225.0,214.55,222.03,51694344,10.818357534656514,8.288171339995307
2022-04-12,225.37,227.25,212.8204,215.04,66225807,10.697251798608931,8.769987431718032
2022-04-11,222.14,223.1994,216.6,219.17,57520684,10.809921073231408,9.177974160020707
2022-04-08,239.17,239.23,230.6201,231.19,52478064,11.733865136559729,9.689152355328511
2022-04-07,244.41,247.22,234.78,242.08,55799236,13.19275162336615,10.38987220893604
2022-04-06,249.34,253.0,240.03,244.07,70383256,14.34415554752087,11.180728876653008
2022-04-05,272.54,273.19,258.2,259.31,43093087,16.298512974735843,12.204285696269576
2022-04-04,267.28,275.58,266.13,273.6,39770782,18.783909671559684,13.520210491327598
2022-04-01,273.75,274.96,262.67,267.12,51723511,20.000173070250042,14.816203007112087
2022-03-31,277.82,282.48,272.7,272.86,52344022,21.183055527112856,16.089573511112242
2022-03-30,283.04,284.955,275.03,276.9,46348713,22.19069214685308,17.309797238260412
2022-03-29,286.945,289.46,279.8,286.56,48898440,23.49786394697037,18.547410580002406
2022-03-28,277.555,282.5,272.06,282.19,42549392,23.90561548327912,19.619051560657752
2022-03-25,278.86,283.58,272.71,276.92,57776944,23.532251410777064,20.401691530681614
2022-03-24,261.66,283.1999,259.07,281.5,87737914,23.33691202165693,20.988735628876675
2022-03-23,261.26,266.115,255.7501,256.34,50211986,20.910855098310293,20.973159522763403
2022-03-22,267.27,272.38,260.72,265.24,54265223,19.4817694165053,20.674881501511784
2022-03-21,265.07,271.5199,259.67,267.34,58807971,18.307622293535502,20.201429659916528
2022-03-18,247.99,265.6899,246.24,264.53,72788748,16.95491304000035,19.55212633593329
2022-03-17,241.2,248.42,239.06,247.66,47194119,14.356124729794686,18.51292601470557
2022-03-16,235.0,245.97,231.72,244.96,67142174,11.94104984596072,17.1985507809566
2022-03-15,215.18,230.38,213.2201,229.73,49199569,8.69788804414253,15.498418233593789
2022-03-14,218.69,222.62,211.5901,213.3,38535424,4.7471728085967015,13.348169148594371
2022-03-11,230.22,231.45,220.46,221.0,36720857,2.212029272957153,11.120941173466928
2022-03-10,225.31,227.88,218.82,226.58,42806565,0.6457255994736784,9.025898058668279
2022-03-09,223.87,232.2,222.47,230.14,49274195,-0.3048054905714821,7.159757348820327
2022-03-08,213.09,223.7299,206.5,215.14,55746719,-2.2426312107997717,5.279279636896308
2022-03-07,228.17,230.33,213.3,213.52,45082089,-3.864544453590611,3.4505148187989243
2022-03-04,233.84,236.8,224.82,229.36,43201070,-3.8276440659926436,1.9948830418406107
2022-03-03,242.615,243.2599,234.69,237.14,36509504,-3.134486849886059,0.9690090634952767
2022-03-02,237.56,244.09,234.15,242.2,38964185,-2.1520475854163976,0.34479773371294187
2022-03-01,242.91,243.77,231.32,234.77,41205598,-1.9505120068670294,-0.1142642144030524
2022-02-28,239.92,246.65,237.0701,243.85,47731861,-1.0460552201760436,-0.3006224155576507
2022-02-25,237.21,242.17,233.81,241.57,52886551,-0.5073947152736764,-0.34197687550085587
2022-02-24,210.15,238.0,208.9,237.48,73580063,-0.4058527844780997,-0.35475205729630466
2022-02-23,238.02,241.5499,223.01,223.87,56651077,-1.4073700434333887,-0.5652756545237215
2022-02-22,230.35,240.6399,230.0,233.9,62919566,-1.375882197390581,-0.7273969630970935
2022-02-18,246.675,249.86,231.0,236.42,76125491,-1.134507022315546,-0.808818974940784
2022-02-17,256.3,257.85,241.65,245.07,81059508,-0.2424380729283655,-0.6955427945383004
2022-02-16,262.59,265.82,255.52,265.11,73267633,2.057871651781568,-0.14485990527432674
2022-02-15,249.49,265.45,247.84,264.95,70175280,3.8238935540268812,0.6488907865859149
2022-02-14,239.34,248.75,237.55,242.67,44042443,3.3866298756831554,1.1964386044053632
2022-02-11,259.16,261.52,237.73,239.49,60547198,2.7517750863747494,1.5075059007992406
2022-02-10,259.95,269.2499,256.0,258.24,51319972,3.7187489684108925,1.949754514321571
2022-02-09,256.22,267.25,253.53,267.05,52428166,5.136762705408842,2.587156152539025
2022-02-08,243.59,252.3,239.8,251.08,41035864,4.915243408693215,3.052773603769863
2022-02-07,243.72,251.82,242.02,247.28,37686750,4.382540331110391,3.318726949237969
2022-02-04,239.72,246.35,236.32,243.19,35482850,3.5889690842166146,3.3727753762336983
2022-02-03,244.58,250.77,237.8,239.48,41017778,2.6303708812745583,3.2242944772418705
2022-02-02,257.94,258.17,245.5301,252.42,54341941,2.8816073788980248,3.1557570575731018
2022-02-01,251.04,251.45,238.9001,246.38,51892517,2.5637828983591646,3.0373622257303143
2022-01-31,231.82,245.09,230.52,244.86,56467968,2.1643046540810076,2.8627507114004533
2022-01-28,220.1215,228.58,212.96,228.4,54377425,0.5136102501128903,2.392922619142941
2022-01-27,235.68,239.95,216.75,219.44,57335272,-1.5002797843363282,1.6142821384470871
2022-01-26,232.4,240.57,223.0,227.72,75595873,-2.400503830878222,0.8113249445820254
2022-01-25,225.46,229.43,220.0,223.24,66461636,-3.435830319412389,-0.03810610821685756
2022-01-24,223.3,233.8,208.88,233.72,91581063,-3.371817393683756,-0.7048483653102372
2022-01-21,235.07,248.23,232.63,233.74,71895784,-3.281644105506814,-1.2202075133495525
2022-01-20,253.04,255.7904,240.78,241.5,43518073,-2.554566525248447,-1.4870793157293314
2022-01-19,260.79,265.4317,250.52,250.67,48360408,-1.224297007664262,-1.4345228541163175
2022-01-18,262.6,266.38,257.7,259.03,42267538,0.4987836344049583,-1.0478615564120626
2022-01-14,263.0,271.969,262.1001,269.42,39583235,2.671923355292222,-0.30390457407120564
2022-01-13,283.79,284.8,264.98,265.75,53886809,4.051312898946975,0.5671389205324304
2022-01-12,280.665,285.95,276.08,279.99,38341348,6.221816810369404,1.6980744984998253
2022-01-11,273.225,280.65,268.39,278.17,40276508,7.706264982448317,2.8997125952895235
2022-01-10,265.81,274.69,256.4384,274.0,59468095,8.448823920886753,4.009534860408969
2022-01-07,281.41,284.22,270.57,272.47,40993851,8.812266691220174,4.97008122657121
2022-01-06,276.4,284.3799,270.65,281.78,45418637,9.739268671495978,5.923918715556164
2022-01-05,289.49,294.16,275.33,276.04,49806388,9.896671719615256,6.718469316367983
2022-01-04,302.77,304.68,283.49,292.9,52715440,11.252167877319891,7.6252090285583645
2022-01-03,298.15,307.11,297.85,301.21,39240294,12.848842441022214,8.669935711051135
2021-12-31,296.74,300.3,293.3057,294.11,26347792,13.386990974509501,9.61334676374281
2021-12-30,298.27,304.57,295.4,295.86,30886422,13.795660156307122,10.449809442255672
2021-12-29,302.725,305.48,293.66,300.01,34313928,14.289681194395769,11.217783792683692
2021-12-28,313.12,313.3,300.1181,303.22,42059121,14.76995772059746,11.928218578266447
2021-12-27,296.6,310.865,296.4,309.45,40368587,15.47490419872588,12.637555702358334
2021-12-23,297.55,300.59,294.3101,296.4,34302174,14.809834867359541,13.072011535358575
2021-12-22,288.91,295.55,284.49,294.0,39518438,13.928543113527098,13.24331785099228
2021-12-21,283.74,291.2,274.01,290.75,52438494,12.82008327091171,13.158670934976168
2021-12-20,273.05,281.44,271.45,277.19,46184676,10.72382461050455,12.671701670081845
2021-12-17,279.85,289.22,277.6,278.01,71662239,9.02466099211722,11.94229353448892
2021-12-16,311.52,311.6,280.93,283.87,70736595,8.05802669290074,11.165440166171285
2021-12-15,284.0,305.0,278.38,304.59,69829688,8.861740256843348,10.704700184305699
2021-12-14,276.99,286.78,272.5,283.37,66703537,7.697678345324391,10.103295816509439
2021-12-13,302.49,302.94,281.16,281.61,59834366,6.5575423366377095,9.394145120535093
2021-12-10,311.5,313.05,298.61,301.98,48882509,7.214500821722083,8.958216260772492
2021-12-09,317.34,322.05,304.28,304.9,48850716,7.8799298248881655,8.742558973595628
2021-12-08,319.99,322.9,314.2101,318.26,47555145,9.377232550162091,8.869493688908921
2021-12-07,309.57,324.49,306.51,324.27,59305348,10.922900126371985,9.280174976401534
2021-12-06,298.8,302.41,280.38,300.37,65893845,10.102863040765783,9.444712589274385
2021-12-03,320.0,321.29,301.3,306.93,54432505,9.868556343601256,9.52948134013976
2021-12-02,312.14,324.7799,310.25,321.26,47289033,10.715654443046674,9.766715960721143
2021-12-01,332.1947,332.8934,313.8,314.35,48580204,10.705994498816835,9.954571668340282
2021-11-30,331.69,333.53,318.6401,326.76,62206647,11.5663920411003,10.276935742892286
2021-11-29,323.66,334.12,320.36,333.76,45496398,12.667086502534858,10.754965894820801
2021-11-26,326.0,327.1,313.5,315.03,28306886,11.890968641806637,10.982166444217969
2021-11-24,314.61,328.55,309.28,326.74,43516226,12.081520532782463,11.202037261930869
2021-11-23,315.35,323.6,308.8,317.46,53216270,11.352847278899787,11.232199265324653
2021-11-22,335.17,346.47,319.0,319.56,75433524,10.82009362097017,11.149778136453758
2021-11-19,322.43,330.88,319.05,329.85,53386665,11.100242822068367,11.13987107357668
2021-11-18,323.67,327.6,313.21,316.75,78171075,10.148220198175864,10.941540898496518
2021-11-17,304.18,305.09,288.0,292.61,42850799,7.360986288309391,10.225429976459093
2021-11-16,297.59,303.9,297.0587,302.03,26448367,5.8448231248719935,9.349308606141673
2021-11-15,305.52,306.44,292.47,300.25,38490900,4.448344029587702,8.36911569083088
2021-11-12,300.1,306.8,296.3,303.9,41026129,3.594711188215854,7.414234790307875
2021-11-11,304.68,305.9,297.7701,303.9,33217211,2.884945159355084,6.508376864117317
2021-11-10,293.56,308.5,287.78,294.59,63620572,1.5533057332179396,5.517362637937442
2021-11-09,322.82,323.1,299.64,306.57,64216853,1.4479665163501636,4.703483413619987
2021-11-08,301.49,311.0,299.07,308.04,50310093,1.4661997052275524,4.0560266719415
2021-11-05,301.87,314.0,294.1,297.52,85126015,0.624573859416671,3.369736109436534
2021-11-04,272.29,313.65,271.18,298.01,115363115,-0.0028489412547401116,2.695219099298279
2021-11-03,266.7,267.84,262.35,265.98,23991033,-3.049486760114064,1.5462779274158107
2021-11-02,258.22,266.78,258.0,264.01,28744823,-5.558852723492521,0.12525179723414448
2021-11-01,256.49,258.94,252.27,258.27,26074158,-7.919423176584019,-1.4836831975294884
2021-10-29,250.005,257.09,250.0,255.67,29250284,-9.886030532406892,-3.164152664504969
2021-10-28,248.78,249.5,245.23,249.41,23420431,-11.813531674064052,-4.894028466416786
2021-10-27,244.74,250.9,242.8201,244.51,24598989,-13.579938190472774,-6.631210411227984
2021-10-26,239.89,252.59,239.24,247.17,48589830,-14.596924057283331,-8.224353140439053
2021-10-25,229.73,233.5499,227.7,231.66,23023483,-16.464626100428006,-9.872407732436844
2021-10-22,228.23,231.3,225.61,227.26,24938379,-18.09129150630565,-11.516184487210607
2021-10-21,220.97,227.11,220.83,226.92,18759032,-19.186698402576695,-13.050287270283825
2021-10-20,223.045,224.33,219.82,221.03,14627594,-20.29612889506737,-14.499455595240534
2021-10-19,222.76,223.79,220.37,222.9,16147329,-20.784872114026513,-15.756538898997729
2021-10-18,217.49,222.91,216.44,222.22,18949356,-20.98517096518796,-16.802265312235775
2021-10-15,218.1,219.31,216.62,218.62,22699401,-21.190132504243934,-17.67983875063741
2021-10-14,212.88,217.55,211.2201,217.46,24358881,-21.2017675276725,-18.384224506044426
2021-10-13,209.18,209.9,207.13,209.39,18065188,-21.61302838616868,-19.029985282069276
2021-10-12,208.275,210.57,205.28,206.71,16213354,-21.902728165489975,-19.604533858753417
2021-10-11,205.75,210.63,205.11,206.95,16338754,-21.860951888143546,-20.055817464631442
2021-10-08,211.01,212.06,207.75,208.31,15125791,-21.47060350118386,-20.338774671941927
2021-10-07,210.92,213.22,209.72,210.75,25691893,-20.72545187605948,-20.416110112765438
2021-10-06,201.2,207.2,200.8,207.0,29720175,-20.204601436135192,-20.37380837743939
2021-10-05,199.5,206.48,198.54,204.51,27928165,-19.764908340056166,-20.252028369962744
2021-10-04,205.04,205.4179,195.55,197.32,34563497,-19.76873957999365,-20.155370611968927
2021-10-01,207.5,208.59,202.03,207.42,24097796,-18.740758476468926,-19.872448184868926
2021-09-30,207.684,210.66,206.88,207.16,22100912,-17.742531019559607,-19.446464751807063
2021-09-29,209.395,210.17,204.67,205.17,21839363,-16.916996333724,-18.94057106819045
2021-09-28,212.135,214.19,206.51,206.99,34306895,-15.932238430761913,-18.338904540704746
2021-09-27,217.1035,217.99,213.25,216.6,24521514,-14.212530803874131,-17.513629793338623
2021-09-24,220.7,221.49,218.61,220.81,21765545,-12.367374904701364,-16.484378815611173
